path_a,split_a,stem_a,path_b,split_b,stem_b,min_phash_dist,dhash_dist,cosine_sim,good_matches,ransac_inliers,inlier_ratio,containment_a_in_b,containment_b_in_a,homography_found
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_82.jpg,test,COCO_Muy_A_82,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_29.jpg,train,COCO_M_A_29,-1,-1,0.9228149652481079,20,6,0.3,0.0051559685,0.005728854,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_72.jpg,test,SANAS_NUEVAS_72,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_144.jpg,val,SANAS_NUEVAS_144,-1,-1,0.9088714718818665,28,14,0.5,0.024795994,0.027275594,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_P_A_26.jpg,test,ROYA_P_A_26,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_Muy_A_19.jpg,val,ROYA_Muy_A_19,-1,-1,0.9125338792800903,17,5,0.29411764705882354,0.52369267,0.45823106,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_74.jpg,train,ROYA_FONDO_74,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\ROYA_FONDO_48.jpg,val,ROYA_FONDO_48,22,7,-1.0,17,6,0.35294117647058826,2.8257016e-08,3.1789146e-08,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_59.jpg,train,MINADO_RECORTES_59,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_10.jpg,val,MINADO_RECORTES_10,-1,-1,0.8840912580490112,8,2,0.25,3.7972762e-07,4.3351534e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_P_A_24.jpg,train,ROYA_P_A_24,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_90.jpg,val,SANAS_NUEVAS_90,-1,-1,0.8819330334663391,32,0,0.0,0.0057821195,0.0066081365,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_34.jpg,test,MINADOR_34,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_88.jpg,val,MINEIRO_88,-1,-1,0.9192405939102173,9,4,0.4444444444444444,0.010339284,0.010339284,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_67.jpg,train,SANAS_SOCORRO_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_60.jpg,val,SANAS_SOCORRO_60,-1,-1,0.9306131601333618,13,4,0.3076923076923077,0.00041095415,0.00026151628,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_102.jpg,test,SANAS_NUEVAS_102,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_126.jpg,train,SANAS_NUEVAS_126,-1,-1,0.9311821460723877,22,5,0.22727272727272727,0.00010378979,9.341081e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_232.jpg,train,SANAS_SOCORRO_232,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_446.jpg,val,SANAS_NUEVAS_446,-1,-1,0.8515291810035706,5,4,0.8,1.8495501e-07,2.0345053e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_52.jpg,test,ROYA_FONDO_52,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_62.jpg,train,ROYA_FONDO_62,-1,-1,0.9181978702545166,10,4,0.4,4.986127e-05,5.698431e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_77.jpg,test,MINADOR_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_30.jpg,train,MINEIRO_30,-1,-1,0.910568118095398,19,2,0.10526315789473684,1.09275184e-07,1.09275184e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_21.jpg,test,COCO_RECORTE_21,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_143.jpg,train,COCO_RECORTE_143,-1,-1,0.8675013780593872,6,4,0.6666666666666666,0.0027272464,0.0022727053,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_32.jpg,test,MINEIRO_32,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADOR_44.jpg,train,MINADOR_44,-1,-1,0.911017894744873,20,6,0.3,8.742015e-07,8.742015e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_74.jpg,train,COCO_Muy_A_74,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_23.jpg,val,COCO_P_A_23,-1,-1,0.9023082852363586,15,6,0.4,0.08598582,0.07643184,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_299.jpg,train,SANAS_SOCORRO_299,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_595.jpg,val,SANAS_NUEVAS_595,-1,-1,0.9446464776992798,11,4,0.36363636363636365,0.00047222772,0.0005771672,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_80.jpg,test,COCO_Muy_A_80,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_23.jpg,train,COCO_Muy_A_23,-1,-1,0.8539210557937622,25,7,0.28,5.9517773e-05,0.000104156104,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_257.jpg,train,SANAS_SOCORRO_257,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_423.jpg,val,SANAS_NUEVAS_423,-1,-1,0.8760455846786499,39,19,0.48717948717948717,1.0,1.2727273,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_15.jpg,train,MINEIRO_106,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_106.jpg,test,MINADOR_15,12,13,-1.0,38,6,0.15789473684210525,0.0015773256,0.0015773256,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_54.jpg,train,COCO_M_A_54,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_M_A_65.jpg,val,COCO_M_A_65,-1,-1,0.8622351288795471,20,5,0.25,0.015674986,0.024383312,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_218.jpg,test,SANAS_SOCORRO_218,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_388.jpg,train,SANAS_NUEVAS_388,-1,-1,0.9721930623054504,9,5,0.5555555555555556,0.9750242,0.6500161,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_46.jpg,train,SANAS_SOCORRO_46,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_48.jpg,val,SANAS_SOCORRO_48,-1,-1,0.9216344952583313,9,4,0.4444444444444444,0.20173508,0.22415009,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_48.jpg,test,COCO_P_A_48,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_83.jpg,train,SANAS_SOCORRO_83,-1,-1,0.9280216693878174,19,8,0.42105263157894735,0.010224624,0.009202161,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_77.jpg,test,MINADOR_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_27.jpg,train,MINEIRO_27,-1,-1,0.9344726800918579,13,4,0.3076923076923077,1.557668e-06,1.557668e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_238.jpg,test,SANAS_NUEVAS_238,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_7.jpg,train,SANAS_SOCORRO_7,-1,-1,0.9318879842758179,13,5,0.38461538461538464,0.11794627,0.10615164,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_140.jpg,test,MINEIRO_140,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_121.jpg,train,MINEIRO_121,-1,-1,0.9213925004005432,19,3,0.15789473684210525,7.947286e-09,7.947286e-09,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_137.jpg,train,MINEIRO_137,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_156.jpg,val,MINEIRO_156,-1,-1,0.9327779412269592,59,16,0.2711864406779661,6.755193e-08,6.004616e-08,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_299.jpg,test,SANAS_NUEVAS_299,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_340.jpg,train,SANAS_NUEVAS_340,-1,-1,0.8951191902160645,16,4,0.25,0.7163151,0.7674805,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_122.jpg,train,MINADO_RECORTES_122,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINADO_RECORTES_98.jpg,val,MINADO_RECORTES_98,10,7,0.9863799214363098,69,68,0.9855072463768116,0.9293202,0.99319667,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_441.jpg,train,SANAS_NUEVAS_441,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_286.jpg,val,SANAS_SOCORRO_286,-1,-1,0.9511797428131104,18,5,0.2777777777777778,0.047885753,0.035914317,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_427.jpg,train,SANAS_SOCORRO_427,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_426.jpg,val,SANAS_SOCORRO_426,-1,-1,0.9088835716247559,2037,2004,0.9837997054491899,1.0000001,1.0000001,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_67.jpg,test,COCO_P_A_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_74.jpg,train,COCO_Muy_A_74,-1,-1,0.9013566970825195,17,5,0.29411764705882354,0.12240957,0.12240957,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_RECORTE_21.jpg,test,COCO_RECORTE_21,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_89.jpg,train,COCO_RECORTE_89,-1,-1,0.8687705993652344,16,5,0.3125,0.0006397537,0.0007463793,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_389.jpg,test,SANAS_SOCORRO_389,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_484.jpg,train,SANAS_SOCORRO_484,-1,-1,0.916375458240509,4,4,1.0,0.0,0.0,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINEIRO_120.jpg,test,MINEIRO_120,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_184.jpg,train,MINEIRO_184,-1,-1,0.9157121181488037,49,20,0.40816326530612246,0.0,0.0,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_150.jpg,train,SANAS_NUEVAS_150,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_542.jpg,val,SANAS_NUEVAS_542,-1,-1,0.911104679107666,8,4,0.5,0.0061470033,0.007376404,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\ROYA_FONDO_88.jpg,test,ROYA_FONDO_88,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_57.jpg,train,ROYA_FONDO_57,-1,-1,0.9176106452941895,11,8,0.7272727272727273,0.0072480203,0.0072480203,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_11.jpg,train,MINEIRO_188,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_188.jpg,test,MINADOR_11,22,10,-1.0,22,6,0.2727272727272727,3.2345454e-06,3.2345454e-06,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADOR_77.jpg,test,MINADOR_77,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_38.jpg,train,MINEIRO_38,-1,-1,0.9216786026954651,34,17,0.5,4.3114025e-07,4.3114025e-07,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_133.jpg,test,SANAS_NUEVAS_133,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_Muy_A_6.jpg,train,ROYA_Muy_A_6,-1,-1,0.8981072902679443,23,6,0.2608695652173913,0.07454118,0.0474353,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_339.jpg,train,SANAS_SOCORRO_339,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_322.jpg,val,SANAS_NUEVAS_322,-1,-1,0.940546452999115,42,6,0.14285714285714285,0.0032465889,0.0034963265,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_385.jpg,test,SANAS_NUEVAS_385,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_453.jpg,train,SANAS_SOCORRO_453,-1,-1,0.9318536520004272,24,5,0.20833333333333334,0.00010026932,7.7130244e-05,True
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_546.jpg,test,SANAS_NUEVAS_546,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_428.jpg,train,SANAS_SOCORRO_428,-1,-1,0.883887767791748,23,7,0.30434782608695654,0.0067729186,0.004837799,True
